publication_id,score,compound,capped,total_hits_reported
US-20230302140-A1,12.543157,Polatuzumab_vedotin,False,723
US-20230277680-A1,12.543157,Polatuzumab_vedotin,False,723
IL-299355-A,12.543157,Polatuzumab_vedotin,False,723
IL-299352-A,12.543157,Polatuzumab_vedotin,False,723
AU-2019411289-B2,12.485358,Polatuzumab_vedotin,False,723
WO-2023164455-A2,12.4646225,Polatuzumab_vedotin,False,723
CA-3244259-A1,12.4646225,Polatuzumab_vedotin,False,723
WO-2024058648-A1,12.403557,Polatuzumab_vedotin,False,723
KR-20240038901-A,12.403557,Polatuzumab_vedotin,False,723
US-20180208636-A1,12.39218,Polatuzumab_vedotin,False,723
WO-2022216624-A1,12.379316,Polatuzumab_vedotin,False,723
EP-4320224-A1,12.379316,Polatuzumab_vedotin,False,723
CA-3214473-A1,12.379316,Polatuzumab_vedotin,False,723
US-20220111066-A1,12.32998,Polatuzumab_vedotin,False,723
IN-202117032030-A,12.32998,Polatuzumab_vedotin,False,723
ID-2021PID06203-A,12.32998,Polatuzumab_vedotin,False,723
EP-4223316-A2,12.32998,Polatuzumab_vedotin,False,723
